1706719385,코알라클라이밍 킨텍스점,경기도 고양시 일산서구 대화동 2207 이마파킹프라자 B1층
1710127034,초크업 클라이밍 침산점,대구광역시 북구 침산동 430-7
1717159476,한'S클라이밍센터,전북특별자치도 전주시 덕진구 인후동1가 912-3
1728182845,제주클라이밍스쿨,제주특별자치도 제주시 삼도일동 572-20 2층
1732822705,레드포인트클라이밍,서울특별시 광진구 중곡동 157-17 리아리움더언타워 B1
1740783793,화명 자바클라이밍센터,부산광역시 북구 화명동 263-5 101호
1742141367,카르페클라임,전라남도 무안군 삼향읍 남악리 2167 금호프라자2층
1745374020,아임낫볼더,강원특별자치도 속초시 조양동 1545-1 다빈치뮤지엄 1층
1758009835,언더독클라임,경기도 수원시 팔달구 인계동 1039-1 4층
1760348510,안동스포츠클라이밍장,경상북도 안동시 옥야동 398-11
1760544722,에이스클라이밍센터,제주특별자치도 제주시 오라이동 1433 2층
1769149302,티 클라이밍,경기도 광주시 신현동 724-3 2층
1769746795,클라임바운스 창전점,"경기도 이천시 창전동 165-1 9층 901, 903호"
1774038321,G1클라이밍 송정,광주광역시 광산구 송정동 735 지하1층
1774691117,그래비티클라이밍 수원역점,경기도 수원시 팔달구 매산로2가 66-1 홍익스포츠프라자 2층
1775653895,클라임팜,전북특별자치도 익산시 영등동 833-10
1777062491,베이스캠프 볼더스팟 클라이밍 둔산점,대전광역시 서구 둔산동 1026 3층
1777297661,웨이브락 클라이밍 부산대점,부산광역시 금정구 장전동 643-117 테라스파크 2층 (201호)
1777388451,등반세계 최병호클라이밍센터,울산광역시 남구 달동 1310-15 3층
1790045837,더클라임 클라이밍 짐앤샵 양재점,서울특별시 강남구 도곡동 957-11 지하1층
1791389819,중부경남클라이밍,경상남도 창원시 마산회원구 양덕동 477 4층
1793592518,핸드워크 클라이밍 봉선점,광주광역시 남구 봉선동 517-8 4층
1795393882,클라임데이즈 클라이밍,경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴 A동 217호
1800614525,엑스클라이밍,경기도 화성시 송산면 육일리 306 1동
1808324919,알레클라이밍 혜화점,서울특별시 종로구 명륜2가 21-9 토가빌딩 B2층
1810505554,간석클라이밍,인천광역시 남동구 간석동 520 탑프라자 602호
1812549196,온클라이밍,광주광역시 광산구 장덕동 1658 6층 602호
1818940242,손상원 클라이밍짐 을지로점,서울특별시 중구 다동 85 지하1층 손상원 클라이밍짐 을지로점
1822493048,볼더박스 클라이밍,경기도 화성시 진안동 527-16 4층
1824755703,여주클라이밍센터,경기도 여주시 홍문동 274-6 여주종합터미널 2층
1824779869,클라이밍파크 강남점,서울특별시 강남구 역삼동 826-21 지하1층
1837836218,PEAKERS 클라이밍 신촌,서울특별시 서대문구 창천동 20-25 아트레온 11층
1843071931,클라임 어스 모란점,경기도 성남시 중원구 성남동 4123 6층 클라임어스
1845366086,오터클라이밍,부산광역시 사하구 하단동 510-9 초이스타워 2층
1854170723,은평인공암벽장,서울특별시 은평구 진관동 70-16
1866839780,베이스캠프 볼더스팟 클라이밍 유성점,대전광역시 유성구 봉명동 550-1 4층
1870537353,락트리클라이밍 분당,경기도 성남시 분당구 수내동 11-1 청구블루빌 지하1층
1874196666,클라임어클락,경기도 화성시 방교동 780-3 동탄프리미엄아울렛 B동 113호
1876468548,몽클라이밍센터,울산광역시 북구 호계동 985-5 1층
1883571499,클라임웍스 클라이밍 영등포,서울특별시 영등포구 영등포동7가 94-51 훼미리하우스117 지하 1층
1888079853,의성클라이밍장,경상북도 의성군 의성읍 중리리 935-4
1892701909,공주숲클라이밍짐,충청남도 공주시 신관동 670-6 노브랜드 3층
1893675034,대구 손세동 클라이밍 두류,대구광역시 달서구 두류동 150-3 2층
1896855131,키클 클라이밍 풍무점,경기도 김포시 풍무동 949 9층 901호
1906159954,실내암벽,부산광역시 사하구 당리동 317-64
1908218669,초크업 더 볼더 클라이밍,대구광역시 달서구 이곡동 1248 6층
1911851636,홀드온클라이밍,전북특별자치도 군산시 수송동 804-7
1918873218,몽키즈클라이밍 북가좌점,서울특별시 서대문구 북가좌동 306-17 5층
1921728483,클라임잇 클라이밍 구로점,서울특별시 구로구 구로동 612-10 지층
1921768128,영등포클라이밍경기장,서울특별시 영등포구 도림동 254
1927078720,타잔클라이밍 오토빌레이 미디어아트센터,경기도 이천시 마장면 오천리 448-1 더큐브어센딩센터 3층 309호
1927912118,리버스락,부산광역시 기장군 정관읍 매학리 715-6
1928378575,샤모니 클라이밍,경기도 의정부시 의정부동 600-2 벼룩시장건물 지하1층
1931507031,목동클라이밍센터,서울특별시 양천구 목동 507-13 지층 목동클라이밍센터
1932789703,볼더생활,서울특별시 동작구 사당동 120-1 7층
1933402697,아카데미클라이밍센터,울산광역시 중구 태화동 905-2
1943884203,포항클라이밍센타,경상북도 포항시 북구 죽도동 139-6
1946798151,클럽 스파이더 클라이밍 사상점,부산광역시 사상구 주례동 685-30 2층
1958793040,알레클라이밍 강동점,서울특별시 강동구 길동 414-9 지하 2층
1961051888,스파이더짐,전라남도 여수시 문수동 128 4층
1964313835,전주바위오름,전북특별자치도 전주시 완산구 중화산동2가 616-3
1972849236,팍스클라이밍,경기도 부천시 오정구 작동 63-7
1972953176,메트로락 클라이밍,인천광역시 중구 중산동 1884-2 마지그라운드 6층
1977183310,더클라임 클라이밍 짐앤샵 신림점,서울특별시 관악구 신림동 1638-1 삼모더프라임타워 5층
1989881616,산본클라이밍센터,경기도 군포시 산본동 1060 6층
1992915181,무브온,경기도 남양주시 진접읍 연평리 51-2 무브온클라이밍
1993520398,알레클라이밍 영등포점,서울특별시 영등포구 영등포동6가 148
